device_id,name,time_id,power_usage
5,Refrigerator,363,0.1489704031857855
6,Wine Cellar Cooling,363,0.0
7,Garage Door Motor,363,0.0
8,Kitchen Outlet Circuit 1,363,0.2285805522437689
9,Kitchen Outlet Circuit 2,363,0.7063634936734591
10,Kitchen Major Appliances,363,0.0
11,Barn Electronics,363,0.440414775414009
12,Water Well Pump,363,1.2
13,Microwave Oven,363,0.0
14,Living Room Electronics,363,0.3067823147384844
15,Solar Panel System,363,-1.2433725184313769
1,Dishwasher,364,0.0
2,Primary Furnace,364,0.0
3,Secondary Furnace,364,0.0
4,Home Office Electronics,364,0.2277087454803827
5,Refrigerator,364,0.1762571112791553
6,Wine Cellar Cooling,364,0.0
7,Garage Door Motor,364,0.0
8,Kitchen Outlet Circuit 1,364,0.2129840567049105
9,Kitchen Outlet Circuit 2,364,0.7161850708015314
10,Kitchen Major Appliances,364,0.0
11,Barn Electronics,364,0.4726432381863695
12,Water Well Pump,364,0.0
13,Microwave Oven,364,0.0
14,Living Room Electronics,364,0.1197661417945698
15,Solar Panel System,364,-4.832799467340301
1,Dishwasher,365,0.0
2,Primary Furnace,365,0.0
3,Secondary Furnace,365,0.0
4,Home Office Electronics,365,0.1101193707353163
5,Refrigerator,365,0.1833377624431664
6,Wine Cellar Cooling,365,0.0
7,Garage Door Motor,365,0.0
8,Kitchen Outlet Circuit 1,365,0.4978227428418317
9,Kitchen Outlet Circuit 2,365,0.5036047545907889
10,Kitchen Major Appliances,365,0.0
11,Barn Electronics,365,0.4890313670637903
12,Water Well Pump,365,0.0
13,Microwave Oven,365,0.0
14,Living Room Electronics,365,0.2405530149759473
15,Solar Panel System,365,0.0
1,Dishwasher,366,0.0
2,Primary Furnace,366,0.0
3,Secondary Furnace,366,0.0
4,Home Office Electronics,366,0.2852559923696814
5,Refrigerator,366,0.1348026963188719
6,Wine Cellar Cooling,366,0.0
7,Garage Door Motor,366,0.0
8,Kitchen Outlet Circuit 1,366,0.2533408027014454
9,Kitchen Outlet Circuit 2,366,0.4865480400089916
10,Kitchen Major Appliances,366,0.0
11,Barn Electronics,366,0.4124467384836056
12,Water Well Pump,366,1.2
13,Microwave Oven,366,0.0
14,Living Room Electronics,366,0.2987749793121846
15,Solar Panel System,366,-2.111022904146478
1,Dishwasher,367,0.0
2,Primary Furnace,367,0.0
3,Secondary Furnace,367,0.0
4,Home Office Electronics,367,0.2923262513250614
5,Refrigerator,367,0.1892152916869961
6,Wine Cellar Cooling,367,0.0
7,Garage Door Motor,367,0.0
8,Kitchen Outlet Circuit 1,367,0.2531994348298557
9,Kitchen Outlet Circuit 2,367,0.8337745784378139
10,Kitchen Major Appliances,367,0.0
11,Barn Electronics,367,0.1558809713167608
12,Water Well Pump,367,0.0
13,Microwave Oven,367,0.0
14,Living Room Electronics,367,0.3297874513916552
15,Solar Panel System,367,-1.702654709610216
1,Dishwasher,368,0.0
2,Primary Furnace,368,0.0
3,Secondary Furnace,368,0.0
4,Home Office Electronics,368,0.0
5,Refrigerator,368,0.1470473319677157
6,Wine Cellar Cooling,368,0.407024101534681
7,Garage Door Motor,368,0.0
8,Kitchen Outlet Circuit 1,368,0.2089466137977717
9,Kitchen Outlet Circuit 2,368,0.4797694367120673
10,Kitchen Major Appliances,368,0.0
11,Barn Electronics,368,0.4412447296946898
12,Water Well Pump,368,0.0
13,Microwave Oven,368,0.0
14,Living Room Electronics,368,0.0
15,Solar Panel System,368,-3.323096485244485
1,Dishwasher,369,0.0
2,Primary Furnace,369,0.0
3,Secondary Furnace,369,0.0
4,Home Office Electronics,369,0.0
5,Refrigerator,369,0.152780736355883
6,Wine Cellar Cooling,369,0.0
7,Garage Door Motor,369,0.0
8,Kitchen Outlet Circuit 1,369,0.2199231510333687
9,Kitchen Outlet Circuit 2,369,0.612383576266929
10,Kitchen Major Appliances,369,0.0
11,Barn Electronics,369,0.2599840293529896
12,Water Well Pump,369,1.2
13,Microwave Oven,369,0.0
14,Living Room Electronics,369,0.0
15,Solar Panel System,369,-4.411930938202692
1,Dishwasher,370,0.0
2,Primary Furnace,370,1.4583698218555703
3,Secondary Furnace,370,0.0
4,Home Office Electronics,370,0.0
5,Refrigerator,370,0.1999707637821831
6,Wine Cellar Cooling,370,0.0
7,Garage Door Motor,370,0.0
8,Kitchen Outlet Circuit 1,370,0.3054701834381956
9,Kitchen Outlet Circuit 2,370,0.7863522990191493
10,Kitchen Major Appliances,370,0.0
11,Barn Electronics,370,0.3919645255169455
12,Water Well Pump,370,0.0
13,Microwave Oven,370,0.0
14,Living Room Electronics,370,0.0
15,Solar Panel System,370,-4.213567300719575
1,Dishwasher,371,1.9819970065671144
2,Primary Furnace,371,0.0
3,Secondary Furnace,371,0.0
4,Home Office Electronics,371,0.0
5,Refrigerator,371,0.1843302966152161
6,Wine Cellar Cooling,371,0.4173463054779504
7,Garage Door Motor,371,0.0
8,Kitchen Outlet Circuit 1,371,0.2260021957643225
9,Kitchen Outlet Circuit 2,371,0.3557313759292064
10,Kitchen Major Appliances,371,2.453730014440898
11,Barn Electronics,371,0.3125072019843343
12,Water Well Pump,371,0.0
13,Microwave Oven,371,0.0
14,Living Room Electronics,371,0.0
15,Solar Panel System,371,-4.6299961335873485
1,Dishwasher,372,1.9819970065671144
2,Primary Furnace,372,0.0
3,Secondary Furnace,372,0.0
4,Home Office Electronics,372,0.0
5,Refrigerator,372,0.136177000577298
6,Wine Cellar Cooling,372,0.0
7,Garage Door Motor,372,0.0
8,Kitchen Outlet Circuit 1,372,0.3475516366637102
9,Kitchen Outlet Circuit 2,372,0.71618386782816
10,Kitchen Major Appliances,372,0.0
11,Barn Electronics,372,0.4314424534595135
12,Water Well Pump,372,1.2
13,Microwave Oven,372,0.0
14,Living Room Electronics,372,0.0
15,Solar Panel System,372,-4.971023940025331
1,Dishwasher,373,0.0
2,Primary Furnace,373,1.5742689445534404
3,Secondary Furnace,373,0.0
4,Home Office Electronics,373,0.0
5,Refrigerator,373,0.10103455964727
6,Wine Cellar Cooling,373,0.6325552860351706
7,Garage Door Motor,373,0.0
8,Kitchen Outlet Circuit 1,373,0.5331100124909396
9,Kitchen Outlet Circuit 2,373,0.712563460853682
10,Kitchen Major Appliances,373,0.0
11,Barn Electronics,373,0.2702022931358754
12,Water Well Pump,373,1.2
13,Microwave Oven,373,0.0
14,Living Room Electronics,373,0.0
15,Solar Panel System,373,-1.82234283506803
1,Dishwasher,374,0.0
2,Primary Furnace,374,0.0
3,Secondary Furnace,374,0.0
4,Home Office Electronics,374,0.1745753018404355
5,Refrigerator,374,0.1626174073793894
6,Wine Cellar Cooling,374,0.0
7,Garage Door Motor,374,0.0
8,Kitchen Outlet Circuit 1,374,0.330528102928637
9,Kitchen Outlet Circuit 2,374,0.7789600976216178
10,Kitchen Major Appliances,374,0.0
11,Barn Electronics,374,0.1247175242960083
12,Water Well Pump,374,1.2
13,Microwave Oven,374,0.0
14,Living Room Electronics,374,0.1095416593701524
15,Solar Panel System,374,-4.993802331600012
1,Dishwasher,375,0.0
2,Primary Furnace,375,1.4583698218555703
3,Secondary Furnace,375,0.0
4,Home Office Electronics,375,0.1291135019666471
5,Refrigerator,375,0.1703913426128108
6,Wine Cellar Cooling,375,0.4877520254327517
7,Garage Door Motor,375,0.0
8,Kitchen Outlet Circuit 1,375,0.4911336650317486
9,Kitchen Outlet Circuit 2,375,0.5589496667139611
10,Kitchen Major Appliances,375,0.0
11,Barn Electronics,375,0.3227294843529883
12,Water Well Pump,375,0.0
13,Microwave Oven,375,0.0
14,Living Room Electronics,375,0.2353503748865117
15,Solar Panel System,375,-3.2057927408277265
1,Dishwasher,376,1.9819970065671144
2,Primary Furnace,376,0.0
3,Secondary Furnace,376,0.0
4,Home Office Electronics,376,0.1812219961005115
5,Refrigerator,376,0.1650802690143379
6,Wine Cellar Cooling,376,0.0
7,Garage Door Motor,376,0.0
8,Kitchen Outlet Circuit 1,376,0.237563985932412
9,Kitchen Outlet Circuit 2,376,0.6142858418446877
10,Kitchen Major Appliances,376,2.453730014440898
11,Barn Electronics,376,0.1685162218670692
12,Water Well Pump,376,0.0
13,Microwave Oven,376,0.0
14,Living Room Electronics,376,0.3596912761844532
15,Solar Panel System,376,-4.621031342559016
1,Dishwasher,377,1.9819970065671144
2,Primary Furnace,377,0.0
3,Secondary Furnace,377,0.0
4,Home Office Electronics,377,0.2153766549953891
5,Refrigerator,377,0.1862971027332144
6,Wine Cellar Cooling,377,0.3340538274257188
7,Garage Door Motor,377,0.0
8,Kitchen Outlet Circuit 1,377,0.326698873302974
9,Kitchen Outlet Circuit 2,377,0.865717773032143
10,Kitchen Major Appliances,377,2.453730014440898
11,Barn Electronics,377,0.3107852263301967
12,Water Well Pump,377,0.0
13,Microwave Oven,377,0.0
14,Living Room Electronics,377,0.1038572602350925
15,Solar Panel System,377,-2.7163314373049072
1,Dishwasher,378,0.0
2,Primary Furnace,378,0.0
3,Secondary Furnace,378,0.0
4,Home Office Electronics,378,0.1081903064298959
5,Refrigerator,378,0.1448831693180648
6,Wine Cellar Cooling,378,0.7430537163297313
7,Garage Door Motor,378,0.0
8,Kitchen Outlet Circuit 1,378,0.4999011514788152
9,Kitchen Outlet Circuit 2,378,0.3914275320252927
10,Kitchen Major Appliances,378,0.0
11,Barn Electronics,378,0.3214235175349041
12,Water Well Pump,378,0.0
13,Microwave Oven,378,0.0
14,Living Room Electronics,378,0.1329937707296251
15,Solar Panel System,378,-1.2425071911372054
1,Dishwasher,379,1.9819970065671144
2,Primary Furnace,379,0.0
3,Secondary Furnace,379,0.0
4,Home Office Electronics,379,0.2054639359199719
5,Refrigerator,379,0.1062857487472381
6,Wine Cellar Cooling,379,0.4016327580916349
7,Garage Door Motor,379,0.0
8,Kitchen Outlet Circuit 1,379,0.2545008056225527
9,Kitchen Outlet Circuit 2,379,0.9740677675027308
10,Kitchen Major Appliances,379,0.0
11,Barn Electronics,379,0.4629062851259271
12,Water Well Pump,379,0.0
13,Microwave Oven,379,0.0
14,Living Room Electronics,379,0.209097734299482
15,Solar Panel System,379,-3.7673256034126847
1,Dishwasher,380,1.9819970065671144
2,Primary Furnace,380,0.0
3,Secondary Furnace,380,0.0
4,Home Office Electronics,380,0.2772737294191081
5,Refrigerator,380,0.1476058769501997
6,Wine Cellar Cooling,380,0.4668270476820768
7,Garage Door Motor,380,0.0
8,Kitchen Outlet Circuit 1,380,0.5591533511057927
9,Kitchen Outlet Circuit 2,380,0.7443853091854522
10,Kitchen Major Appliances,380,0.0
11,Barn Electronics,380,0.3498340980604699
12,Water Well Pump,380,0.0
13,Microwave Oven,380,0.0
14,Living Room Electronics,380,0.2740515609973911
15,Solar Panel System,380,-2.1353020316609697
1,Dishwasher,381,1.9819970065671144
2,Primary Furnace,381,0.0
3,Secondary Furnace,381,0.0
4,Home Office Electronics,381,0.2675746540238725
5,Refrigerator,381,0.1689244019962023
6,Wine Cellar Cooling,381,0.849153921607352
7,Garage Door Motor,381,0.0
8,Kitchen Outlet Circuit 1,381,0.2970308811591746
9,Kitchen Outlet Circuit 2,381,0.9208347070745232
10,Kitchen Major Appliances,381,0.0
11,Barn Electronics,381,0.2210917508758828
12,Water Well Pump,381,0.0
13,Microwave Oven,381,1.233787098783008
14,Living Room Electronics,381,0.1579036401957677
15,Solar Panel System,381,-2.199118206732675
1,Dishwasher,382,0.0
2,Primary Furnace,382,0.0
3,Secondary Furnace,382,0.0
4,Home Office Electronics,382,0.2765563399252994
5,Refrigerator,382,0.1607709808227004
6,Wine Cellar Cooling,382,0.4297477830052946
7,Garage Door Motor,382,0.0
8,Kitchen Outlet Circuit 1,382,0.3412551173124706
9,Kitchen Outlet Circuit 2,382,0.598362020785335
10,Kitchen Major Appliances,382,2.453730014440898
11,Barn Electronics,382,0.2184378467653484
12,Water Well Pump,382,0.0
13,Microwave Oven,382,0.0
14,Living Room Electronics,382,0.3405892015067712
15,Solar Panel System,382,0.0
1,Dishwasher,383,0.0
2,Primary Furnace,383,0.0
3,Secondary Furnace,383,0.0
4,Home Office Electronics,383,0.2844097604254214
5,Refrigerator,383,0.1538137067710885
6,Wine Cellar Cooling,383,0.0
7,Garage Door Motor,383,0.0
8,Kitchen Outlet Circuit 1,383,0.5800722843272166
9,Kitchen Outlet Circuit 2,383,0.5325953492743977
10,Kitchen Major Appliances,383,0.0
11,Barn Electronics,383,0.3006314599625824
12,Water Well Pump,383,0.0
13,Microwave Oven,383,0.0
14,Living Room Electronics,383,0.3259891361647246
15,Solar Panel System,383,-4.946991545240245
1,Dishwasher,384,0.0
2,Primary Furnace,384,0.0
3,Secondary Furnace,384,0.0
4,Home Office Electronics,384,0.1209055775751388
5,Refrigerator,384,0.1468818958015241
6,Wine Cellar Cooling,384,0.0
7,Garage Door Motor,384,0.0
8,Kitchen Outlet Circuit 1,384,0.4313929438923435
9,Kitchen Outlet Circuit 2,384,0.9305080670867883
10,Kitchen Major Appliances,384,0.0
11,Barn Electronics,384,0.4466432915716636
12,Water Well Pump,384,1.2
13,Microwave Oven,384,0.0
14,Living Room Electronics,384,0.3087590849796098
15,Solar Panel System,384,-4.711171901525812
1,Dishwasher,385,0.0
2,Primary Furnace,385,0.0
3,Secondary Furnace,385,0.0
4,Home Office Electronics,385,0.1257494405751426
5,Refrigerator,385,0.1293761873027386
6,Wine Cellar Cooling,385,0.0
7,Garage Door Motor,385,0.0
8,Kitchen Outlet Circuit 1,385,0.3463086075852087
9,Kitchen Outlet Circuit 2,385,0.3692111202134119
10,Kitchen Major Appliances,385,2.453730014440898
11,Barn Electronics,385,0.4178917362945115
12,Water Well Pump,385,0.0
13,Microwave Oven,385,0.0
14,Living Room Electronics,385,0.2462409424946632
15,Solar Panel System,385,-2.194959228448682
1,Dishwasher,386,0.0
2,Primary Furnace,386,1.4583698218555703
3,Secondary Furnace,386,0.0
4,Home Office Electronics,386,0.2114013612626257
5,Refrigerator,386,0.1277346761724629
6,Wine Cellar Cooling,386,0.4312222300956334
7,Garage Door Motor,386,0.0
8,Kitchen Outlet Circuit 1,386,0.5798408588134527
9,Kitchen Outlet Circuit 2,386,0.3819750620536944
10,Kitchen Major Appliances,386,0.0
11,Barn Electronics,386,0.4850962344227379
12,Water Well Pump,386,0.0
13,Microwave Oven,386,0.0
14,Living Room Electronics,386,0.2095650865401956
15,Solar Panel System,386,-2.691707587415057
1,Dishwasher,387,0.0
2,Primary Furnace,387,0.0
3,Secondary Furnace,387,0.0
4,Home Office Electronics,387,0.2787945336848858
5,Refrigerator,387,0.1500231478925802
6,Wine Cellar Cooling,387,0.3636509994558842
7,Garage Door Motor,387,0.0
8,Kitchen Outlet Circuit 1,387,0.3316309667560128
9,Kitchen Outlet Circuit 2,387,0.5095427435392741
10,Kitchen Major Appliances,387,2.453730014440898
11,Barn Electronics,387,0.1287544491408814
12,Water Well Pump,387,1.2
13,Microwave Oven,387,0.0
14,Living Room Electronics,387,0.2126759862894432
15,Solar Panel System,387,-0.9413200800137708
1,Dishwasher,388,0.0
2,Primary Furnace,388,0.0
3,Secondary Furnace,388,0.0
4,Home Office Electronics,388,0.2948698913048061
5,Refrigerator,388,0.1160603146429649
6,Wine Cellar Cooling,388,0.468048757175025
7,Garage Door Motor,388,0.0
8,Kitchen Outlet Circuit 1,388,0.2379482850700719
9,Kitchen Outlet Circuit 2,388,0.9718424872364227
10,Kitchen Major Appliances,388,0.0
11,Barn Electronics,388,0.2073304275857354
12,Water Well Pump,388,0.0
13,Microwave Oven,388,0.0
14,Living Room Electronics,388,0.25092116048672
15,Solar Panel System,388,-2.893175657458314
1,Dishwasher,389,0.0
2,Primary Furnace,389,2.4645914903100445
3,Secondary Furnace,389,0.0
4,Home Office Electronics,389,0.109252383468
5,Refrigerator,389,0.1340685423574801
6,Wine Cellar Cooling,389,0.0
7,Garage Door Motor,389,0.0
8,Kitchen Outlet Circuit 1,389,0.598739555143768
9,Kitchen Outlet Circuit 2,389,0.7431480269055749
10,Kitchen Major Appliances,389,0.0
11,Barn Electronics,389,0.1320830831254904
12,Water Well Pump,389,0.0
13,Microwave Oven,389,0.0
14,Living Room Electronics,389,0.1231944060647963
15,Solar Panel System,389,-3.8893337689884593
1,Dishwasher,390,0.0
2,Primary Furnace,390,0.0
3,Secondary Furnace,390,0.0
4,Home Office Electronics,390,0.171154816840132
5,Refrigerator,390,0.1323979274710099
6,Wine Cellar Cooling,390,0.375758652735884
7,Garage Door Motor,390,0.0
8,Kitchen Outlet Circuit 1,390,0.3071379682235655
9,Kitchen Outlet Circuit 2,390,0.6879355876307787
10,Kitchen Major Appliances,390,0.0
11,Barn Electronics,390,0.4004316775609745
12,Water Well Pump,390,0.0
13,Microwave Oven,390,0.0
14,Living Room Electronics,390,0.3046916388601184
15,Solar Panel System,390,-2.8193807079880324
1,Dishwasher,391,0.0
2,Primary Furnace,391,0.0
3,Secondary Furnace,391,0.0
4,Home Office Electronics,391,0.0
5,Refrigerator,391,0.1587132801584201
6,Wine Cellar Cooling,391,0.0
7,Garage Door Motor,391,0.0
8,Kitchen Outlet Circuit 1,391,0.540503139479843
9,Kitchen Outlet Circuit 2,391,0.7937494354487944
10,Kitchen Major Appliances,391,0.0
11,Barn Electronics,391,0.1563334756601534
12,Water Well Pump,391,1.2
13,Microwave Oven,391,0.0
14,Living Room Electronics,391,0.0
15,Solar Panel System,391,-1.7881198107868146
1,Dishwasher,392,1.9819970065671144
2,Primary Furnace,392,0.0
3,Secondary Furnace,392,0.0
4,Home Office Electronics,392,0.0
5,Refrigerator,392,0.1066682300363024
6,Wine Cellar Cooling,392,0.3437940254211603
7,Garage Door Motor,392,0.0
8,Kitchen Outlet Circuit 1,392,0.2662163179292349
9,Kitchen Outlet Circuit 2,392,0.5922321892547163
10,Kitchen Major Appliances,392,0.0
11,Barn Electronics,392,0.1399545271990427
12,Water Well Pump,392,0.0
13,Microwave Oven,392,0.0
14,Living Room Electronics,392,0.0
15,Solar Panel System,392,-4.692308444138612
1,Dishwasher,393,0.0
2,Primary Furnace,393,1.4583698218555703
3,Secondary Furnace,393,0.0
4,Home Office Electronics,393,0.0
5,Refrigerator,393,0.1829668680265095
6,Wine Cellar Cooling,393,0.3553995636909432
7,Garage Door Motor,393,0.0
8,Kitchen Outlet Circuit 1,393,0.4925415887109512
9,Kitchen Outlet Circuit 2,393,0.8306514509945595
10,Kitchen Major Appliances,393,0.0
11,Barn Electronics,393,0.324668882839823
12,Water Well Pump,393,0.0
13,Microwave Oven,393,0.0
14,Living Room Electronics,393,0.0
15,Solar Panel System,393,-4.243614812276686
1,Dishwasher,394,0.0
2,Primary Furnace,394,0.0
3,Secondary Furnace,394,0.0
4,Home Office Electronics,394,0.0
5,Refrigerator,394,0.1562378380384402
6,Wine Cellar Cooling,394,0.674432860467851
7,Garage Door Motor,394,0.0
8,Kitchen Outlet Circuit 1,394,0.4097797577889008
9,Kitchen Outlet Circuit 2,394,0.5752614885810143
10,Kitchen Major Appliances,394,0.0
11,Barn Electronics,394,0.2645938848476634
12,Water Well Pump,394,1.2
13,Microwave Oven,394,0.0
14,Living Room Electronics,394,0.0
15,Solar Panel System,394,-1.950215519594528
1,Dishwasher,395,0.0
2,Primary Furnace,395,0.0
3,Secondary Furnace,395,0.0
4,Home Office Electronics,395,0.0
5,Refrigerator,395,0.1670826680775935
6,Wine Cellar Cooling,395,0.5439564048474598
7,Garage Door Motor,395,0.0
8,Kitchen Outlet Circuit 1,395,0.5923626233160518
9,Kitchen Outlet Circuit 2,395,0.8784542293995252
10,Kitchen Major Appliances,395,0.0
11,Barn Electronics,395,0.3860405355049868
12,Water Well Pump,395,1.2
13,Microwave Oven,395,0.0
14,Living Room Electronics,395,0.1507112549087653
15,Solar Panel System,395,-1.4779244152009494
1,Dishwasher,396,1.9819970065671144
2,Primary Furnace,396,1.4583698218555703
3,Secondary Furnace,396,0.0
4,Home Office Electronics,396,0.0
5,Refrigerator,396,0.1703093903759432
6,Wine Cellar Cooling,396,0.3531790484054524
7,Garage Door Motor,396,0.0
8,Kitchen Outlet Circuit 1,396,0.4211321424369598
9,Kitchen Outlet Circuit 2,396,0.4871065574535531
10,Kitchen Major Appliances,396,0.0
11,Barn Electronics,396,0.2948061566801092
12,Water Well Pump,396,0.0
13,Microwave Oven,396,0.0
14,Living Room Electronics,396,0.2716730187905354
15,Solar Panel System,396,-2.13312999059971
1,Dishwasher,397,0.0
2,Primary Furnace,397,0.0
3,Secondary Furnace,397,0.0
4,Home Office Electronics,397,0.2558010787848075
5,Refrigerator,397,0.1291484136842536
6,Wine Cellar Cooling,397,0.3060586452959251
7,Garage Door Motor,397,0.0
8,Kitchen Outlet Circuit 1,397,0.2100060607563416
9,Kitchen Outlet Circuit 2,397,0.4942826615086169
10,Kitchen Major Appliances,397,2.453730014440898
11,Barn Electronics,397,0.2701338383761811
12,Water Well Pump,397,1.2
13,Microwave Oven,397,0.0
14,Living Room Electronics,397,0.360235286616658
15,Solar Panel System,397,-2.1381049515975543
1,Dishwasher,398,0.0
2,Primary Furnace,398,0.0
3,Secondary Furnace,398,0.0
4,Home Office Electronics,398,0.1040105419568017
5,Refrigerator,398,0.1470371567384866
6,Wine Cellar Cooling,398,0.0
7,Garage Door Motor,398,0.0
8,Kitchen Outlet Circuit 1,398,0.4415511958496351
9,Kitchen Outlet Circuit 2,398,0.6656683137987146
10,Kitchen Major Appliances,398,0.0
11,Barn Electronics,398,0.2702001794987884
12,Water Well Pump,398,1.2
13,Microwave Oven,398,0.0
14,Living Room Electronics,398,0.2422192650716536
15,Solar Panel System,398,-1.1316227349022128
1,Dishwasher,399,0.0
2,Primary Furnace,399,0.0
3,Secondary Furnace,399,0.0
4,Home Office Electronics,399,0.2780939147967779
5,Refrigerator,399,0.1956245955869667
6,Wine Cellar Cooling,399,0.735277195213291
7,Garage Door Motor,399,0.0
8,Kitchen Outlet Circuit 1,399,0.2581265825346504
9,Kitchen Outlet Circuit 2,399,0.6015328108532145
10,Kitchen Major Appliances,399,0.0
11,Barn Electronics,399,0.4487505521595418
12,Water Well Pump,399,0.0
13,Microwave Oven,399,0.0
14,Living Room Electronics,399,0.3782901158443221
15,Solar Panel System,399,-2.3085502842214622
1,Dishwasher,400,0.0
2,Primary Furnace,400,0.0
3,Secondary Furnace,400,0.0
4,Home Office Electronics,400,0.2138562765901048
5,Refrigerator,400,0.1766705237996815
6,Wine Cellar Cooling,400,0.0
7,Garage Door Motor,400,0.0
8,Kitchen Outlet Circuit 1,400,0.5194163661128348
9,Kitchen Outlet Circuit 2,400,0.7536810909992867
10,Kitchen Major Appliances,400,0.0
11,Barn Electronics,400,0.2580902602889866
12,Water Well Pump,400,0.0
13,Microwave Oven,400,0.0
14,Living Room Electronics,400,0.1634472230825051
15,Solar Panel System,400,0.0
1,Dishwasher,401,0.0
2,Primary Furnace,401,0.0
3,Secondary Furnace,401,1.0146690704586427
4,Home Office Electronics,401,0.2623818229919809
5,Refrigerator,401,0.1969556875223185
6,Wine Cellar Cooling,401,0.0
7,Garage Door Motor,401,0.0
8,Kitchen Outlet Circuit 1,401,0.5426272785959596
9,Kitchen Outlet Circuit 2,401,0.5550035282715052
10,Kitchen Major Appliances,401,0.0
11,Barn Electronics,401,0.2333588511078534
12,Water Well Pump,401,0.0
13,Microwave Oven,401,1.233787098783008
14,Living Room Electronics,401,0.2664075258541823
15,Solar Panel System,401,-2.184551078717705
1,Dishwasher,402,1.9819970065671144
2,Primary Furnace,402,0.0
3,Secondary Furnace,402,1.803490092592168
4,Home Office Electronics,402,0.2615876060028567
5,Refrigerator,402,0.1746254345146288
6,Wine Cellar Cooling,402,0.0
7,Garage Door Motor,402,0.0
8,Kitchen Outlet Circuit 1,402,0.3928374075178857
9,Kitchen Outlet Circuit 2,402,0.4613854543492567
10,Kitchen Major Appliances,402,2.453730014440898
11,Barn Electronics,402,0.2354140308090917
12,Water Well Pump,402,0.0
13,Microwave Oven,402,0.0
14,Living Room Electronics,402,0.1377516071541007
15,Solar Panel System,402,-4.71954115833374
1,Dishwasher,403,1.9819970065671144
2,Primary Furnace,403,0.0
3,Secondary Furnace,403,0.0
4,Home Office Electronics,403,0.1379705320541938
5,Refrigerator,403,0.1175600139708517
6,Wine Cellar Cooling,403,0.0
7,Garage Door Motor,403,0.0
8,Kitchen Outlet Circuit 1,403,0.5132885828209195
9,Kitchen Outlet Circuit 2,403,0.6288659940180308
10,Kitchen Major Appliances,403,0.0
11,Barn Electronics,403,0.1786403187259561
12,Water Well Pump,403,1.2
13,Microwave Oven,403,0.0
14,Living Room Electronics,403,0.2341660855607093
15,Solar Panel System,403,0.0
1,Dishwasher,404,0.0
2,Primary Furnace,404,2.944641196346704
3,Secondary Furnace,404,2.404991956877021
4,Home Office Electronics,404,0.1220344240507266
5,Refrigerator,404,0.1064535883844676
6,Wine Cellar Cooling,404,0.3095599419315498
7,Garage Door Motor,404,0.0
8,Kitchen Outlet Circuit 1,404,0.2580442941926421
9,Kitchen Outlet Circuit 2,404,0.6926695496480023
10,Kitchen Major Appliances,404,2.453730014440898
11,Barn Electronics,404,0.4442755402295958
12,Water Well Pump,404,0.0
13,Microwave Oven,404,0.0
14,Living Room Electronics,404,0.2709711089940527
15,Solar Panel System,404,-3.563780936541245
1,Dishwasher,405,0.0
2,Primary Furnace,405,0.0
3,Secondary Furnace,405,0.0
4,Home Office Electronics,405,0.2442574537947653
5,Refrigerator,405,0.1577661436719663
6,Wine Cellar Cooling,405,0.33346027599863
7,Garage Door Motor,405,0.0
8,Kitchen Outlet Circuit 1,405,0.3968312746142584
9,Kitchen Outlet Circuit 2,405,0.3998200376807833
10,Kitchen Major Appliances,405,0.0
11,Barn Electronics,405,0.1586523260110326
12,Water Well Pump,405,1.2
13,Microwave Oven,405,0.0
14,Living Room Electronics,405,0.2817025666519516
15,Solar Panel System,405,-2.668235502399506
1,Dishwasher,406,0.0
2,Primary Furnace,406,0.0
3,Secondary Furnace,406,0.0
4,Home Office Electronics,406,0.1312853837643238
5,Refrigerator,406,0.1357813279702609
6,Wine Cellar Cooling,406,0.43438877716973
7,Garage Door Motor,406,0.0
8,Kitchen Outlet Circuit 1,406,0.3575777058762338
9,Kitchen Outlet Circuit 2,406,0.6897030380132156
10,Kitchen Major Appliances,406,0.0
11,Barn Electronics,406,0.4634442951198422
12,Water Well Pump,406,0.0
13,Microwave Oven,406,0.0
14,Living Room Electronics,406,0.2096586390721837
15,Solar Panel System,406,-4.092414385007851
1,Dishwasher,407,0.0
2,Primary Furnace,407,2.1712543345492623
3,Secondary Furnace,407,0.0
4,Home Office Electronics,407,0.2699874982809447
5,Refrigerator,407,0.127545791013817
6,Wine Cellar Cooling,407,0.4983557756669386
7,Garage Door Motor,407,0.0
8,Kitchen Outlet Circuit 1,407,0.4445269548212325
9,Kitchen Outlet Circuit 2,407,0.5234796936735278
10,Kitchen Major Appliances,407,0.0
11,Barn Electronics,407,0.2133870887644025
12,Water Well Pump,407,0.0
13,Microwave Oven,407,0.0
14,Living Room Electronics,407,0.1229006926499358
15,Solar Panel System,407,-4.258149918672924
1,Dishwasher,408,0.0
2,Primary Furnace,408,0.0
3,Secondary Furnace,408,0.0
4,Home Office Electronics,408,0.245237896772421
5,Refrigerator,408,0.1807210996425417
6,Wine Cellar Cooling,408,0.4588201403620613
7,Garage Door Motor,408,0.0
8,Kitchen Outlet Circuit 1,408,0.217790875521264
9,Kitchen Outlet Circuit 2,408,0.5747163194079554
10,Kitchen Major Appliances,408,2.453730014440898
11,Barn Electronics,408,0.4597707288695387
12,Water Well Pump,408,0.0
13,Microwave Oven,408,0.0
14,Living Room Electronics,408,0.2965978214147958
15,Solar Panel System,408,-2.9032882204622688
1,Dishwasher,409,0.0
2,Primary Furnace,409,2.424274447818896
3,Secondary Furnace,409,0.0
